SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,280 Spear St Unit 7H,SAN FRANCISCO,CA,94105,1980000,3,2,SAN FRANCISCO,1457,,2019,116,1359,1285,Active,July-23-2019 11:00 AM,July-23-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/280-Spear-St-94105/unit-7H/home/160775696,MLSListings,ML81744591,N,Y,37.7903739,-122.3913812
MLS Listing,,Condo/Co-op,280 Spear St Unit 34F,SAN FRANCISCO,CA,94105,4695000,3,3,SAN FRANCISCO,2001,,2019,116,2346,1435,Active,July-23-2019 11:00 AM,July-23-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/280-Spear-St-94105/unit-34F/home/160775558,MLSListings,ML81744593,N,Y,37.7903739,-122.3913812
MLS Listing,,Condo/Co-op,338 Main St Unit D9A,SAN FRANCISCO,CA,94105,1925000,2,2,SAN FRANCISCO,1379,75406,2016,105,1396,1211,Active,,,http://www.redfin.com/CA/San-Francisco/338-Main-St-94105/unit-9A/home/109464710,MLSListings,ML81746029,N,Y,37.7888208,-122.3912963
MLS Listing,,Multi-Family (2-4 Unit),1538 48th Ave,SAN FRANCISCO,CA,94122,2100000,8,,SAN FRANCISCO,4094,3000,1975,105,513,,Active,,,http://www.redfin.com/CA/San-Francisco/1538-48th-Ave-94122/home/933189,MLSListings,ML81746144,N,Y,37.7577179,-122.5075046
MLS Listing,,Other,3801 Mission,SAN FRANCISCO,CA,94110,2198000,6,,SAN FRANCISCO,3480,2495,1906,98,632,,Active,,,http://www.redfin.com/CA/San-Francisco/3801-Mission-St-94110/home/1140986,MLSListings,ML81747255,N,Y,37.7359381,-122.4242288
MLS Listing,,Multi-Family (5+ Unit),1155 Pine St,SAN FRANCISCO,CA,94109,1350000,5,,SAN FRANCISCO,2627,5169,1900,89,514,1264,Active,,,http://www.redfin.com/CA/San-Francisco/1155-Pine-St-94109/unit-17/home/1707631,MLSListings,ML81748642,N,Y,37.7900583,-122.414851
MLS Listing,,Single Family Residential,2631 Ulloa St,SAN FRANCISCO,CA,94116,1498000,4,4,SAN FRANCISCO,2087,1500,1924,87,718,,Active,,,http://www.redfin.com/CA/San-Francisco/2631-Ulloa-St-94116/home/662957,MLSListings,ML81748878,N,Y,37.7406471,-122.4847222
MLS Listing,,Single Family Residential,3990 Washington St,SAN FRANCISCO,CA,94118,9950000,6,7.5,SAN FRANCISCO,7600,4443,1909,87,1309,,Active,,,http://www.redfin.com/CA/San-Francisco/3990-Washington-St-94118/home/588772,MLSListings,ML81749076,N,Y,37.7886056,-122.4590863
MLS Listing,,Condo/Co-op,431 Stoneridge Ln,SAN FRANCISCO,CA,94134,778000,2,2,SAN FRANCISCO,1097,213611,1996,68,709,379,Active,,,http://www.redfin.com/CA/San-Francisco/431-Stoneridge-Ln-94134/home/55246085,MLSListings,ML81751953,N,Y,37.71023,-122.426265
MLS Listing,,Single Family Residential,2094 Bush St,SAN FRANCISCO,CA,94115,2790000,3,2.5,SAN FRANCISCO,2346,2061,1878,68,1189,,Active,,,http://www.redfin.com/CA/San-Francisco/2094-Bush-St-94115/home/1443048,MLSListings,ML81752169,N,Y,37.787466,-122.431702
MLS Listing,,Other,943 Lombard St,SAN FRANCISCO,CA,94133,1999999,2,1,SAN FRANCISCO,1174,4136,1913,65,1704,300,Active,,,http://www.redfin.com/CA/San-Francisco/943-Lombard-St-94133/home/1275119,MLSListings,ML81752648,N,Y,37.801948,-122.417032
MLS Listing,,Condo/Co-op,1400 Mission St #1306,SAN FRANCISCO,CA,94103,666000,1,1,SAN FRANCISCO,631,24546,2015,59,1055,404,Active,,,http://www.redfin.com/CA/San-Francisco/1400-Mission-St-94103/unit-1306/home/110052511,MLSListings,ML81753423,N,Y,37.7752826,-122.4164899
MLS Listing,,Other,2350 Market St,SAN FRANCISCO,CA,94114,3749000,5,,SAN FRANCISCO,3247,2474,1900,55,1155,,Active,,,http://www.redfin.com/CA/San-Francisco/2350-Market-St-94114/home/705155,MLSListings,ML81753914,N,Y,37.7635916,-122.4344352
MLS Listing,,Multi-Family (2-4 Unit),1289-1291 48th Ave,SAN FRANCISCO,CA,94122,1499000,5,,SAN FRANCISCO,2571,1437,1959,55,583,,Active,,,http://www.redfin.com/CA/San-Francisco/1289-48th-Ave-94122/home/942689,MLSListings,ML81753957,N,Y,37.762393,-122.5084337
MLS Listing,,Condo/Co-op,825 La Playa St #225,SAN FRANCISCO,CA,94121,859000,2,2,SAN FRANCISCO,1300,26603,1983,55,661,777,Active,,,http://www.redfin.com/CA/San-Francisco/825-La-Playa-St-94121/unit-225/home/624098,MLSListings,ML81753961,N,Y,37.7727074,-122.5104197
MLS Listing,,Condo/Co-op,428 8th St #101,SAN FRANCISCO,CA,94103,849000,1,2,SAN FRANCISCO,1056,5175,2002,54,804,399,Active,,,http://www.redfin.com/CA/San-Francisco/428-8th-St-94103/unit-101/home/148068690,MLSListings,ML81754085,N,Y,37.7732078,-122.4081896
MLS Listing,,Condo/Co-op,715 Corbett Ave,SAN FRANCISCO,CA,94131,1399000,2,2.5,SAN FRANCISCO,1780,1080,1997,53,786,271,Active,July-27-2019 01:00 PM,July-27-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/715-Corbett-Ave-94131/home/1960377,MLSListings,ML81754223,N,Y,37.7554696,-122.4423225
MLS Listing,,Condo/Co-op,280 Spear St Unit 15C,SAN FRANCISCO,CA,94105,1810000,2,2,SAN FRANCISCO,1204,,2019,48,1503,1299,Active,July-23-2019 11:00 AM,July-23-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/280-Spear-St-94105/unit-15C/home/163739851,MLSListings,ML81755035,N,Y,37.7903739,-122.3913812
MLS Listing,,Condo/Co-op,280 Spear St Unit 28B,SAN FRANCISCO,CA,94105,1325000,1,1,SAN FRANCISCO,798,,2019,48,1660,1118,Active,July-23-2019 11:00 AM,July-23-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/280-Spear-St-94105/unit-28B/home/166898254,MLSListings,ML81755038,N,Y,37.7903739,-122.3913812
MLS Listing,,Condo/Co-op,280 Spear St Unit 10D,SAN FRANCISCO,CA,94105,1580000,2,2,SAN FRANCISCO,1052,,2019,48,1502,1181,Active,July-23-2019 11:00 AM,July-23-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/280-Spear-St-94105/unit-10D/home/163738407,MLSListings,ML81755040,N,Y,37.7903739,-122.3913812
MLS Listing,,Other,1524-1528 Haight St,SAN FRANCISCO,CA,94117,4888888,12,,SAN FRANCISCO,7940,3781,1905,48,616,,Active,,,http://www.redfin.com/CA/San-Francisco/1524-Haight-St-94117/home/167027221,MLSListings,ML81755041,N,Y,37.7702229,-122.447496
MLS Listing,,Condo/Co-op,280 Spear St Unit 2Q,SAN FRANCISCO,CA,94105,1145000,2,1,SAN FRANCISCO,822,,2019,48,1393,1119,Active,July-23-2019 11:00 AM,July-23-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/280-Spear-St-94105/unit-2Q/home/163740886,MLSListings,ML81755047,N,Y,37.7903739,-122.3913812
MLS Listing,,Condo/Co-op,3284 Jackson St,SAN FRANCISCO,CA,94118,5400000,4,3,SAN FRANCISCO,3212,3511,1904,45,1681,250,Active,,,http://www.redfin.com/CA/San-Francisco/3284-Jackson-St-94118/home/587411,MLSListings,ML81755739,N,Y,37.790919,-122.448891
MLS Listing,,Condo/Co-op,280 Spear St Unit 10A,SAN FRANCISCO,CA,94105,1850000,2,2,SAN FRANCISCO,1453,,2019,42,1273,1229,Active,July-23-2019 11:00 AM,July-23-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/280-Spear-St-94105/unit-10A/home/167047946,MLSListings,ML81755944,N,Y,37.7903739,-122.3913812
MLS Listing,,Condo/Co-op,280 Spear St Unit 3F,SAN FRANCISCO,CA,94105,1095000,2,1,SAN FRANCISCO,783,,2019,42,1398,1110,Active,July-23-2019 11:00 AM,July-23-2019 04:00 PM,http://www.redfin.com/CA/San-Francisco/280-Spear-St-94105/unit-3F/home/167048047,MLSListings,ML81755945,N,Y,37.7903739,-122.3913812
MLS Listing,,Condo/Co-op,750 2nd St #801,SAN FRANCISCO,CA,94107,2995000,2,2.5,SAN FRANCISCO,1930,,2013,42,1552,905,Active,,,http://www.redfin.com/CA/San-Francisco/750-2nd-St-94107/unit-801/home/52388995,MLSListings,ML81755967,N,Y,37.7800057,-122.3902709
MLS Listing,,Single Family Residential,60 Racine Ln,SAN FRANCISCO,CA,94134,1398000,6,4,SAN FRANCISCO,2315,1912,1953,41,604,,Active,,,http://www.redfin.com/CA/San-Francisco/60-Racine-Ln-94134/home/744550,MLSListings,ML81756097,N,Y,37.7126362,-122.401895
MLS Listing,,Condo/Co-op,501 Beale St Unit 10B,SAN FRANCISCO,CA,94105,1595000,2,2,SAN FRANCISCO,1019,22594,2006,40,1565,1085,Active,,,http://www.redfin.com/CA/San-Francisco/501-Beale-St-94105/unit-10B/home/11743127,MLSListings,ML81756319,N,Y,37.7862533,-122.3891164
MLS Listing,,Other,813 Cole St,SAN FRANCISCO,CA,94117,1838000,2,,SAN FRANCISCO,3000,1746,1912,39,613,,Active,,,http://www.redfin.com/CA/San-Francisco/813-Cole-St-94117/home/601957,MLSListings,ML81756538,N,Y,37.7664391,-122.4503312
MLS Listing,,Multi-Family (2-4 Unit),2008-2010 Judah St,SAN FRANCISCO,CA,94122,2395000,7,,SAN FRANCISCO,3562,2500,1992,38,672,,Active,,,http://www.redfin.com/CA/San-Francisco/2008-Judah-St-94122/home/148076141,MLSListings,ML81756589,N,Y,37.7616315,-122.4836634
MLS Listing,,Single Family Residential,24 Costa St,SAN FRANCISCO,CA,94110,849000,1,1,SAN FRANCISCO,1025,1955,1906,38,828,,Active,,,http://www.redfin.com/CA/San-Francisco/24-Costa-St-94110/home/2037429,MLSListings,ML81756621,N,Y,37.7448516,-122.4066188
MLS Listing,,Multi-Family (5+ Unit),316 Alemany Blvd,SAN FRANCISCO,CA,94110,13999000,9,,SAN FRANCISCO,27153,12868,2007,37,516,,Active,,,http://www.redfin.com/CA/San-Francisco/316-Alemany-Blvd-94110/home/21967314,MLSListings,ML81756793,N,Y,37.7342874,-122.4121863
MLS Listing,,Single Family Residential,489 Madrid St,SAN FRANCISCO,CA,94112,740500,2,1,SAN FRANCISCO,1900,2495,1900,36,390,,Active,,,http://www.redfin.com/CA/San-Francisco/489-Madrid-St-94112/home/778411,MLSListings,ML81756837,N,Y,37.7216815,-122.4324687
MLS Listing,,Single Family Residential,494 46th Ave,SAN FRANCISCO,CA,94121,1599000,3,1.5,SAN FRANCISCO,1444,3106,1922,35,1107,,Active,,,http://www.redfin.com/CA/San-Francisco/494-46th-Ave-94121/home/1253073,MLSListings,ML81756928,N,Y,37.7792978,-122.5070184
MLS Listing,,Single Family Residential,181 Collins St,SAN FRANCISCO,CA,94118,2299000,3,1.5,SAN FRANCISCO,2000,3075,1915,33,1150,,Active,,,http://www.redfin.com/CA/San-Francisco/181-Collins-St-94118/home/1492205,MLSListings,ML81757309,N,Y,37.7826798,-122.4504172
MLS Listing,,Other,1335 Union St #5,SAN FRANCISCO,CA,94109,995000,1,1,SAN FRANCISCO,900,,1923,33,1106,,Active,,,http://www.redfin.com/CA/San-Francisco/1335-Union-St-94109/unit-5/home/22043305,MLSListings,ML81757339,N,Y,37.798613,-122.421309
MLS Listing,,Condo/Co-op,1216 47th #1,SAN FRANCISCO,CA,94122,1250000,3,3,SAN FRANCISCO,1315,,1999,31,951,,Active,,,http://www.redfin.com/CA/San-Francisco/1216-47th-Ave-94122/unit-1/home/167122152,MLSListings,ML81757741,N,Y,37.763698,-122.506904
MLS Listing,,Single Family Residential,506 43rd Ave,SAN FRANCISCO,CA,94121,1700000,4,3,SAN FRANCISCO,2100,2374,1940,31,810,,Active,,,http://www.redfin.com/CA/San-Francisco/506-43rd-Ave-94121/home/1435788,MLSListings,ML81757804,N,Y,37.7789543,-122.5037912
MLS Listing,,Single Family Residential,316 Edinburgh St,SAN FRANCISCO,CA,94112,1268888,5,3,SAN FRANCISCO,1697,2500,1900,30,748,,Active,,,http://www.redfin.com/CA/San-Francisco/316-Edinburgh-St-94112/home/775109,MLSListings,ML81757821,N,Y,37.7241108,-122.4300798
MLS Listing,,Single Family Residential,1510 7th Ave,SAN FRANCISCO,CA,94122,1998000,4,3,SAN FRANCISCO,1814,2374,1914,25,1101,,Active,,,http://www.redfin.com/CA/San-Francisco/1510-7th-Ave-94122/home/1061764,MLSListings,ML81758435,N,Y,37.7601405,-122.4636969
MLS Listing,,Single Family Residential,465 Myra Way,SAN FRANCISCO,CA,94127,1975000,3,2.5,SAN FRANCISCO,1900,2591,1962,25,1039,,Active,,,http://www.redfin.com/CA/San-Francisco/465-Myra-Way-94127/home/1884514,MLSListings,ML81758455,N,Y,37.7378655,-122.4521312
MLS Listing,,Condo/Co-op,2208 Mission St #404,SAN FRANCISCO,CA,94110,999000,2,1,SAN FRANCISCO,1032,13600,2009,24,968,603,Active,,,http://www.redfin.com/CA/San-Francisco/2208-Mission-St-94110/unit-404/home/28935718,MLSListings,ML81758575,N,Y,37.7616064,-122.4197608
MLS Listing,,Multi-Family (2-4 Unit),,SAN FRANCISCO,CA,94103,2999999,4,,SAN FRANCISCO,4185,2186,1914,24,717,,Active,,,http://www.redfin.com/CA/San-Francisco/Folsom-St-94103/home/1694641,MLSListings,ML81758617,N,Y,37.7707815,-122.4153718
MLS Listing,,Other,631 Haight St,SAN FRANCISCO,CA,94117,2950000,8,,SAN FRANCISCO,4750,3438,1885,24,621,,Active,July-23-2019 11:30 AM,July-23-2019 01:00 PM,http://www.redfin.com/CA/San-Francisco/631-Haight-St-94117/home/1209500,MLSListings,ML81758690,N,Y,37.77154,-122.4326425
MLS Listing,,Condo/Co-op,29 Kiska Rd,SAN FRANCISCO,CA,94124,678000,2,1,SAN FRANCISCO,1272,118851,1996,24,533,475,Active,,,http://www.redfin.com/CA/San-Francisco/29-Kiska-Rd-94124/home/1240109,MLSListings,ML81758714,N,Y,37.730213,-122.378984
MLS Listing,,Condo/Co-op,555 Innes Ave #311,SAN FRANCISCO,CA,94124,598000,1,1,SAN FRANCISCO,611,24525,2016,23,979,401,Active,,,http://www.redfin.com/CA/San-Francisco/555-Innes-Ave-94124/unit-311/home/113532981,MLSListings,ML81758751,N,Y,37.7275889,-122.369723
MLS Listing,,Single Family Residential,560 Vienna St,SAN FRANCISCO,CA,94112,895000,2,1.5,SAN FRANCISCO,1125,2495,1900,21,796,,Active,,,http://www.redfin.com/CA/San-Francisco/560-Vienna-St-94112/home/777291,MLSListings,ML81758840,N,Y,37.7196462,-122.4312742
MLS Listing,,Single Family Residential,791 Colby St,SAN FRANCISCO,CA,94134,918000,3,1.5,SAN FRANCISCO,1400,1751,1955,11,656,,Active,,,http://www.redfin.com/CA/San-Francisco/791-Colby-St-94134/home/781213,MLSListings,ML81758924,N,Y,37.7206762,-122.41038
MLS Listing,,Single Family Residential,1838 Alabama St,SAN FRANCISCO,CA,94110,2788000,2,2,SAN FRANCISCO,1525,2423,1925,19,1828,,Active,,,http://www.redfin.com/CA/San-Francisco/1838-Alabama-St-94110/home/1388678,MLSListings,ML81759089,N,Y,37.7438513,-122.4106012
